pca_entropy,weighted_mahalanobis,covariance_trace,mahalanobis_spike_entropy,rarity_mean,BT_score,SE,id
5.6439557,108.328601162104,25.196368809009964,2.1251836173104506,0.17081368,-0.267515717,0.506752697,429
5.4872365,98.32650307258906,28.65630037024106,1.662177180218008,0.1627939,-1.020526423,0.482688173,431
5.549899,106.28113735749972,30.022180933965053,1.9066840285012976,0.16136645,-0.869773875,0.458917966,432
5.3214326,95.44892527315241,28.079226940839632,2.306324620093223,0.16356148,0.278203141,0.4840451,433
5.7358646,137.2496743781599,27.980605089021218,1.7907111677079564,0.1656243,-1.566220068,0.485318409,434
5.478124,108.30740928267673,30.49881418858356,1.7832333382638275,0.16053544,-2.386484836,0.526078693,435
5.7003875,113.29832036203607,28.350653166284687,2.017166203856096,0.16400358,-1.483887001,0.476218591,436
5.5923634,104.30556611462838,29.326452022888255,1.9153282911476526,0.16171154,0.633138503,0.51578045,437
5.4905324,91.36185625391452,27.480484906996445,2.156961918736441,0.16474466,-0.596383149,0.467279769,438
5.6576304,103.2394463524652,29.72116641974798,1.796178091478753,0.16205183,-1.394485086,0.474054569,439
5.534955,108.3449817394438,27.189001616193558,2.1272883212792353,0.16703443,-0.146083426,0.503310325,440
5.538092,114.34410587060654,26.43335882037135,2.067606511523058,0.16710825,-0.80376779,0.476008391,441
5.353551,102.38091856356466,28.634231106896806,2.2546039982561914,0.16402929,-1.314628766,0.449363562,442
5.4742427,108.32852289461316,28.053632834095254,2.1431557325009045,0.16488178,-1.413743883,0.492639527,443
5.488225,111.3218301041856,29.692210183350415,1.9442694002086116,0.16159922,-0.479830828,0.495426627,444
5.3754134,90.4325503140309,32.34412719036846,2.546261809848395,0.15725404,0.404633391,0.482963505,445
5.4704337,97.35874654794334,28.42746724002821,2.2351291157371103,0.16392715,-0.952123031,0.452621482,446
5.6342854,118.35903406597924,28.196225957951665,2.2587105072411218,0.16431928,-1.053897658,0.470510397,447
5.373631,85.40008512712289,26.082526889617405,2.132322147811897,0.16779934,0.022597727,0.510076717,448
5.4441314,117.35527913614396,27.477736477841326,2.079613669054895,0.16490869,-1.258699054,0.457530281,449
5.217442,80.43079866847272,27.637327675891708,2.4674238737641567,0.16717397,-0.473701994,0.481322996,450
5.25546,86.4096588973163,27.070913852201134,2.244051650802781,0.16569404,0.610318885,0.530621694,451
5.364203,94.48775371539642,28.648387653484292,2.3721818186609966,0.16112652,-0.041920098,0.443630513,452
5.529611,106.38293866757247,28.63765055510772,2.409155705670112,0.16412811,-0.541326378,0.456775038,453
5.328061,100.40689332269807,27.7315296369692,2.1527295003521507,0.16760115,-1.051905603,0.451917511,454
5.418287,100.44492242159106,30.641564988600003,2.318044318565145,0.15981007,0.857926832,0.528575904,455
5.1304045,75.4794578043628,27.08764716743851,2.5675084739214977,0.1657276,-1.292569679,0.464429805,456
5.2979636,85.44069471562705,27.754434330056014,2.471372185325663,0.1644771,-0.033183437,0.471038237,457
5.202995,84.43319527746792,29.74721642221015,2.571068337070227,0.1638472,-0.134892994,0.48422207,458
5.3014464,83.4503140461483,30.690777367798134,2.3225676183005897,0.1575676,-0.130374529,0.462687032,460
5.3357463,85.39927063266123,27.838869697958657,2.187184131467644,0.16344321,0.394615951,0.509473387,461
5.2822204,101.41293577345522,31.428900708095277,2.326919655697161,0.1599028,-1.059970759,0.514747948,463
5.4592032,102.40633580287997,25.285241235867005,2.4213673575553374,0.17243779,-0.58635946,0.468367926,464
5.279775,97.37539714824673,29.060595486635222,2.356926750448247,0.16653077,-0.944089165,0.481837783,465
5.415988,95.29584920068194,27.760865893196502,1.8339735770589507,0.16951998,-1.926422049,0.545728753,466
5.399587,93.41286133371257,29.453435216947,2.488198927916867,0.15966979,0.277144328,0.47274442,467
5.7172894,120.35544082888694,26.58175353826981,2.071015504979319,0.16532266,-0.998571415,0.47608218,469
5.4756107,110.3909402295767,27.16095479521079,2.3808997463600665,0.16556315,-1.04415995,0.498770397,470
5.618548,101.33722457317276,27.32260787300867,1.9805253106200877,0.16764839,-1.014199763,0.474240771,471
5.588811,93.31929116901513,27.750468555375583,2.032854014892933,0.16784322,-0.746615421,0.459709887,472
5.547316,110.38923893034772,29.0069526932565,2.196584593018106,0.16114248,-0.462051139,0.462571569,473
5.49625,96.31468995087855,26.44170694771652,2.121924457743587,0.16770361,-0.001111781,0.492674267,474
5.6079135,110.34322362236675,28.26656821303224,2.153604479733323,0.16358487,-0.503614479,0.495474086,476
5.624746,107.30656833501796,28.327708298504316,2.130943994702578,0.1638485,-1.331080274,0.475935211,477
5.6202297,105.24768089078076,26.731995968974637,1.7424072098299928,0.16919044,-0.371471833,0.502372489,478
5.690987,115.32125931734844,25.97600600410881,2.1483588283277353,0.16937777,-1.621394692,0.467809342,479
5.4974966,101.31348485602314,23.65790383197018,1.9414294135769312,0.17629872,0.08814816,0.499267062,480
5.7004733,131.25322497023362,28.093739688385668,1.9590060445853477,0.16758554,-1.836193243,0.521669522,481
5.585791,102.33106524715292,28.44662497769246,2.2206645760533625,0.16336706,-1.094124752,0.475967537,482
5.334325,92.44676242461712,29.534041592656443,2.453342218095689,0.15814725,-0.017160917,0.465672956,483
5.4500136,97.36636350566097,27.91463343368101,2.2560516552326644,0.16610758,-1.170766776,0.475845379,484
5.3037887,86.44079665930936,28.734978552437838,2.4187726001901915,0.1635091,-0.532914511,0.430425066,486
5.590457,114.38250514195839,29.309414484846585,2.2834866313406126,0.16119815,-0.209570237,0.462096006,487
5.609569,121.3431916327106,28.558852688223446,2.1580860014867684,0.16383757,-1.857994444,0.533949321,488
5.4588895,103.42812588101933,27.688398530467353,2.4518497467315274,0.16547835,-0.715517237,0.459120479,489
5.129021,78.48345815392368,25.229226373969215,2.465977717496684,0.16942313,-1.156364261,0.460134705,492
5.3561916,104.41031025713404,28.007806880618556,2.2563636245214096,0.16481756,-0.542735004,0.461071654,493
5.561639,112.36951981074827,29.376780515996696,2.2983059843708977,0.16345103,-0.295661622,0.475413025,494
5.622577,112.39841009956422,28.200655549692073,2.3389621665437295,0.16441675,-1.260375892,0.45837666,495
5.5726933,111.34836188467523,28.167905101960944,2.2107566874179474,0.16429076,-0.013470524,0.495153474,496
5.384595,86.44486714217842,27.08431488824246,2.4250900887816496,0.16399327,-0.732148623,0.50735277,497
5.7347775,120.29057995985907,27.279465962456285,2.0054699783250944,0.1639354,-0.758661413,0.484242487,498
5.3487725,104.34372782885731,29.03042918161659,1.8236748762271842,0.1622695,-0.218956791,0.476079953,499
5.4904833,107.32232306491775,28.21601379892884,2.1251386930594016,0.16514912,-0.144800955,0.473897238,700
5.6430492,117.34361629592392,27.13412301271147,2.1980319200032357,0.16587694,-0.609884124,0.51857214,702
5.5602694,100.30703473746381,28.15866802521871,2.0699531208063155,0.16423716,1.039927275,0.551908357,703
5.6565833,119.29350088811397,25.167296503060676,2.060455619440522,0.1751129,-1.742983825,0.502888476,704
5.613606,117.35924279109484,25.723953198471804,2.2859511509528083,0.17129399,-0.47476088,0.457679344,705
5.4572988,108.32638102183208,23.88153381528766,2.0477927557210127,0.17625314,-0.001665055,0.470863594,706
5.544464,107.36240253481428,28.754733627438366,2.248778823260246,0.16608037,-0.273441737,0.469517456,707
5.5999885,103.34218191615982,29.01895335292921,1.8930793673135407,0.16511175,-0.377746885,0.462365615,708
5.6264815,121.31422396582194,28.55770793292622,2.0492651587235033,0.16257998,-0.286843482,0.481677464,709
5.5638514,114.32880746272251,26.792358366485853,2.1255925765646304,0.17124787,-0.883909592,0.459284246,710
5.5757914,119.27486974880577,25.868127146996287,1.9119101165330636,0.17675409,-1.570217995,0.458065911,713
5.639232,114.25242182306924,26.628199539399084,1.8747676853031843,0.16754803,-0.936548214,0.499958889,715
5.526421,119.33917120541182,26.167920863185323,1.9363622466451726,0.16962911,-1.968100078,0.474456482,716
5.6087894,119.327890740994,26.837934842708123,2.0086619202590037,0.16707695,-1.333456479,0.492383619,719
5.4189816,97.36803815092686,27.319973252823974,2.195590426497021,0.17072868,0.009684341,0.493302077,720
5.6378336,118.27134611203279,29.731382674822264,1.9718583379640724,0.1604494,-0.506932291,0.480850804,723
5.769239,126.253301536742,28.943344093729632,1.8234674025268407,0.16178343,-0.605646629,0.485509004,724
5.5552106,101.33142978521725,28.375479323458023,2.15001607386968,0.16313593,-0.849038856,0.455795089,725
5.56185,109.3461550780452,29.57991786350043,2.0329235275028523,0.16373798,0.288984342,0.497874903,726
5.743865,110.29926410164983,26.952125276541572,2.0510234060152444,0.16506886,-1.102082476,0.503284709,727
5.5122156,105.36302193934968,27.01171575504391,2.256064589906691,0.16825013,-0.762805067,0.46371036,728
5.632841,114.31266241345325,28.48559672492845,2.091047500542389,0.16529535,-0.416734159,0.48007482,729
5.505981,110.30909515933061,28.690491379755784,2.1357090869430255,0.16385363,-1.515342423,0.462019211,730
5.579638,116.2973809740755,30.002413425806882,2.027580913869564,0.16315451,-0.507405479,0.495626372,731
5.734592,123.26438035746064,27.389561636813866,1.8732615585197765,0.16733843,-1.378839273,0.483424107,732
5.6013813,109.27344559617745,27.26751742407954,1.879355837954039,0.16979094,-0.684945065,0.460071504,733
5.4479923,96.3043354181199,24.94508710181677,1.8598217685326563,0.17332953,-0.477948265,0.488589361,734
5.5490108,114.29513378344002,28.46942393916156,2.009955259334047,0.16562308,0.010581845,0.485476832,735
5.5913506,109.284875269992,27.802364620178402,1.778546909773364,0.16394551,-0.508062794,0.463224692,736
5.5102906,121.30391969709092,29.23102947239183,2.006389883854975,0.16188627,-0.543165181,0.456165106,737
5.5107574,103.31389759476792,29.6619426575015,1.9553536814401664,0.16037293,-0.525784067,0.491325081,738
5.589093,121.25714111329737,27.439951542423636,1.8482619630307946,0.16800268,-1.657502739,0.518682637,739
5.3347692,92.39484754709626,28.668195072037385,2.2345493491522594,0.16254762,-1.266895394,0.496486128,740
5.415666,106.32089615465658,29.25144392252932,2.217653682580379,0.1628407,-1.221284385,0.500263759,741
5.4090295,99.37235131368453,28.103896060468667,2.160608364895595,0.16473095,0.147297152,0.470357565,742
5.457777,104.38430994679752,29.236628518746354,2.110764532184528,0.16416582,-1.240080878,0.468612795,743
5.6598725,120.27504108981678,29.260336391372093,1.928021126903095,0.16228563,-0.737524264,0.439149873,744
5.165157,96.42790610239425,31.930241478966558,2.1738798140476177,0.15651952,-0.098809527,0.459438911,746
5.402776,91.41785935658231,27.711579696751212,2.3421346263916196,0.1676935,-0.867608836,0.487871234,748
5.5343785,99.37917874783085,25.854899670556854,2.0925707273093437,0.1675461,-0.116551891,0.456356976,749
5.34666,92.40481600388888,27.46314124505733,2.3539085314660713,0.16281095,-0.703780283,0.474315584,853
5.6032257,116.28189618532765,26.825931929076376,1.8546315242932114,0.1672842,-0.790402797,0.446588784,856
5.6030254,108.34120200964938,27.508305802485594,2.091708014844105,0.16418317,-1.537143793,0.501650492,857
5.3967614,99.45479491270022,27.762635845296792,2.289815514139904,0.16407338,-1.56314024,0.498372665,858
5.6591015,121.32488106300613,29.103951848359568,2.074673084740527,0.1629316,-1.696766222,0.496707344,860
5.385627,91.376501789794,27.54194101128466,2.344677424528698,0.16597092,-0.417815176,0.458027974,862
5.551258,113.34859824276484,26.047771999870168,2.1955040230042293,0.16997045,-1.622131769,0.471847323,863
5.5172844,104.31852018868139,26.42456749604714,2.100323899011311,0.16921873,-1.302412112,0.485990823,864
5.4723535,107.39616069248255,28.438887390942064,2.0889809756393443,0.16158257,-0.607166564,0.444810654,865
5.5284743,99.31058019404969,26.770025111659745,2.003449932713006,0.16590732,-0.744247406,0.480712305,866
5.465392,100.31650924529615,25.955689208118372,1.9206284896012638,0.17238043,-1.137032552,0.498112146,867
5.546944,107.39390949529735,27.036956690863224,2.2465267005081504,0.16435476,-0.103563423,0.442153361,873
5.2879477,91.40709240762904,29.003260202707608,2.398660613176292,0.16306168,0.061007468,0.49740385,875
5.62773,115.3240996947556,28.63153407835547,2.239513585632585,0.16620249,0.182081688,0.470526968,878
5.2076306,82.39218203231081,28.766237846448416,2.057222690856321,0.16139136,-0.811519925,0.465811698,881
5.44559,105.3450846956755,28.138045020083478,2.2462565101617535,0.16605532,-1.972670519,0.521496877,882
5.5325146,96.27584872329784,27.476293395213027,1.8906713572260976,0.16774634,-1.820642814,0.456798741,885
5.424358,95.41531972907171,26.961300132317795,2.328975398861937,0.16491695,-0.760367894,0.469706475,890
5.3637686,95.39390101999848,29.649763931253,2.2857822601790008,0.16214001,-1.00707269,0.46242697,894
5.375294,87.35843818485883,27.498683348737842,2.279588393543986,0.1659292,-1.289408299,0.493040271,895
5.4177723,119.33522116616692,29.634547961758063,2.025369025769837,0.1669878,-0.346955891,0.461741731,896
5.489805,92.33738930786846,28.87612382700417,2.1027513248444603,0.16413376,-1.236415384,0.477508474,899
5.3185916,89.34425055232701,26.90397419303052,1.8470446330577013,0.16653323,0.0,0.0,1100
5.3142037,99.40696614390725,27.086329203903226,2.120127354888481,0.16634497,-0.708095165,0.456211602,1101
5.171984,83.41346525493618,25.655879258487687,2.23313554217702,0.1697969,-0.254103124,0.499529454,1102
5.367369,110.4027853767744,26.594990996414598,1.9202720198040153,0.16948377,0.232380394,0.507735719,1103
5.2867317,87.435697574229,27.919815326042453,2.509577751919014,0.16386932,-0.765596429,0.505023023,1104
5.1244807,78.4567725492459,27.986372879920257,2.373960903510685,0.16531284,-0.579650259,0.47181402,1105
5.1358743,83.40981494715922,27.79081504483524,2.024848593438638,0.16602881,0.270832416,0.536822821,1106
5.3259597,89.36922370894298,29.231636794986724,2.141607563631142,0.1593207,-0.282044397,0.487883171,1108
5.4473314,100.38528850003956,27.328473331805107,2.216038268431984,0.1705714,-1.642969499,0.461003907,1109
5.3845577,84.38097660275406,26.97491107152687,2.329868966301528,0.16808549,-1.218588109,0.481878559,1110
5.5398583,111.35939208361128,27.491943502168247,2.238276744290456,0.16781427,-0.517139253,0.451783425,1111
5.3448963,97.39660298707034,27.85554486009575,2.1489477626042137,0.16693059,-1.937949286,0.517524294,1112
5.3567247,87.38627136448812,26.448190002297178,2.0883877546416696,0.17399773,-0.216514978,0.47199989,1113
5.452139,102.41131836722018,29.48325536277183,2.401500428791978,0.16056734,-0.525786661,0.458302406,1114
5.646362,116.30506022461837,29.46553582374299,1.9085076808735726,0.16251348,-1.492648909,0.56888508,1117
5.4304876,98.41913134263785,25.934342288339266,2.3804322627255554,0.17043492,-1.18578775,0.53791779,1122
5.4131775,95.38482321440603,26.600617954156625,2.346051277398261,0.16969423,-1.101295212,0.45402302,1123
5.421533,108.36379418107207,27.174594145743384,2.1283491532551277,0.16819085,-1.127787541,0.47547064,1124
5.4277005,91.38465382947363,26.70580777810983,2.4401781199674346,0.16674076,-1.472641812,0.502479484,1125
5.6762843,121.34328300514262,26.18904376666952,2.2332939636757003,0.16820782,-1.968184473,0.527605413,1126
5.726219,116.3295331325304,27.528758521193105,2.036225723907872,0.16711503,-0.206408222,0.458163163,1127
5.545898,111.31464851804296,27.282960944545287,2.1330482175912824,0.17179258,-1.702971145,0.475033068,1128
5.4529033,99.34455114681964,26.06221229593349,2.1158550051154115,0.17107551,-2.315611548,0.51309025,1129
5.4636483,97.32683568802148,28.20607080335394,2.13394731548278,0.16533822,-0.235148658,0.523394688,1130
5.486423,90.35998677572131,26.25837565218587,2.0633159758241377,0.16859473,-1.679509559,0.473492851,1131
5.596072,107.33517214873986,27.726875500141535,2.097241217649056,0.16457544,-0.451994374,0.465056986,1133
5.460107,113.36151076495798,25.548802859151152,2.1809546529834867,0.16967285,-0.093604041,0.456729006,1135
5.6386414,119.28932348678363,27.37627702738559,2.0522547535884668,0.16761991,-0.365378816,0.475720661,1136
5.6210904,107.35115005449815,26.308045526138244,2.103272632474415,0.1647584,-0.690307884,0.456535215,1137
5.6781764,117.34418347473999,27.73644508174401,2.2413030156704496,0.16693926,-2.461999582,0.521125829,1138
5.582715,113.34564410223724,25.860762575497787,2.1218481124101807,0.16924626,-1.693248941,0.451885425,1139
5.359328,99.34634637031661,28.277293390047696,2.0414008733789344,0.16364957,-1.186614667,0.473386248,1140
5.502813,114.35468190270124,28.2763272307167,2.1958424455169765,0.16313836,-0.982162799,0.466723367,1141
5.424027,98.38605174406786,28.660405747606653,2.2499531561973005,0.16234569,-0.007393824,0.469067173,1142
5.4663124,103.32075406324428,27.299317960279957,2.028976872904516,0.1687053,-0.121305718,0.493562141,1143
5.6028266,108.42272758255275,25.712959858378714,2.228470514124034,0.16577466,-2.01911713,0.472213416,1144
5.5061703,103.33063044738466,25.6622579096677,2.035569040742187,0.17071074,-2.151920879,0.507239437,1145
5.724238,118.3374382168069,27.08932257150647,2.154258719845308,0.16721095,-2.702648604,0.554672206,1146
5.606345,103.31833928403535,27.108163960364138,2.0260854528106638,0.16646689,-0.416552018,0.488731772,1150
5.5887384,106.36320180065577,27.324558391558163,2.2428371721162317,0.1682654,-2.62550662,0.522564257,1152
5.565653,103.30287876060775,27.49101620743498,2.0952524216610424,0.16809544,-2.457151723,0.51729887,1153
5.4944158,95.3099313046708,28.18995699688451,2.1374312790409777,0.16458923,-1.01097503,0.476593353,1154
5.618829,110.33189111481066,28.024762715655825,2.162334976055872,0.1646584,-1.362920068,0.445057413,1156
5.6131268,110.35448531373541,28.076081981393337,2.123339423499057,0.1634362,-1.613496959,0.465223649,1157
5.308334,83.39244512767502,27.974399873326192,2.274942508320489,0.16180955,-0.385310063,0.477928972,1159
5.3996058,87.40497956293576,26.67475443464135,2.45834986245391,0.16930576,-0.202065737,0.470274344,1160
5.5109887,96.31460305010089,29.21884012449855,1.9753566034712455,0.16104832,-0.951697208,0.463285188,1164
5.581796,114.37675049200278,27.351022421563915,2.236656252810498,0.16441047,-0.646751102,0.458887935,1165
5.114751,71.4815299071554,27.076720997529137,2.6573017202994773,0.16515937,-0.057672423,0.483333212,1166
5.512726,103.39389625564492,27.857015920861542,2.2485794935406993,0.16425703,-1.086186352,0.455160026,1167
5.5141025,95.30466968425478,27.167622362576957,2.1064867996489296,0.16546673,-0.36066138,0.472332831,1171
5.5550156,104.28923494904085,25.888767772677912,1.703820215552223,0.16800514,-0.64507682,0.480117384,1173
5.486938,105.29430016549705,28.585273635108795,1.9009323052602463,0.16282311,-0.876649387,0.47919998,1174
5.648572,109.24393746029031,29.031501475066378,1.7769776778157678,0.16981661,-2.273956324,0.520660621,1175
5.636778,109.28640808402352,26.956919399456403,2.034841037480189,0.16762345,-1.463352023,0.470861393,1176
5.444689,94.36034432323518,27.49932734339928,2.091090930883263,0.16492562,-0.949922978,0.484072488,1177
5.479921,106.3294749673663,28.056221261783836,1.8791988984056835,0.16692525,-0.839434724,0.477745374,1178
5.320175,98.45855338341849,29.86933844350494,2.395127604446422,0.1617882,-0.634326216,0.481065383,1179
5.691649,119.30084945828182,26.665857313183174,1.9457091886152307,0.17224015,-1.035478244,0.466951209,1180
5.5668864,98.33354601750796,28.273422917971565,2.1284463403978924,0.16282207,-0.440313211,0.501756107,1181
5.750053,137.23237926858644,28.499335393151206,1.911718212656465,0.16771147,-1.461300604,0.458410321,1182
5.606951,118.22942101903693,28.578468835564962,1.8365529573854302,0.17117909,-0.708485425,0.468439105,1183
5.5899224,116.36813950061047,28.157231711257726,2.3030122115537104,0.1628839,-1.246653509,0.46786563,1184
5.4287424,93.34110972368264,27.119000749055683,2.1428452257150385,0.16652006,-2.158514499,0.495333699,1185
5.7489605,125.26365592821006,27.54872581162633,1.9831483891401818,0.16809289,-0.324015169,0.45246503,1186
5.7861104,125.2958050080446,27.571300170838953,2.001664406406797,0.16534504,-0.600344124,0.479858147,1187
5.571799,103.30554721570807,26.460764597958793,2.108123015782257,0.1720628,-1.427407394,0.478942053,1190
5.5925975,99.38895797140728,26.255393424905265,2.368179101919578,0.17005573,-0.151042306,0.473328727,1191
5.499099,111.3708627600119,30.71258236704004,2.29288816457711,0.16005619,-0.887361895,0.47831051,1192
5.4938755,118.32946487553308,31.085872527045527,2.1959364483811523,0.15880567,-1.061181523,0.466641807,1193
5.6608677,114.30954359344733,28.714481750112565,1.931459745641985,0.16259263,-0.722882817,0.46802062,1194
5.436813,89.37144639797522,27.446797545929464,2.1715258289318995,0.16491702,-0.662764496,0.456101105,1195
5.6623535,112.28462057928957,29.978597133726645,1.947110317639611,0.1598997,-1.008790802,0.446248963,1196
5.513283,102.39803044344566,27.9817772639504,2.309340333101477,0.1670518,-0.303475541,0.461227534,1197
5.601036,109.30135005941385,28.779130186165155,2.032791891374208,0.16496688,-2.188914658,0.501300376,1198
5.391574,89.39023362947633,26.727939140657746,2.3806764087353542,0.16763932,-1.758594754,0.496717714,1199
5.5482817,117.36821255937112,29.74413079850359,2.0889912840899076,0.16054375,-1.095873973,0.477183795,1200
5.6448293,110.33322942589618,27.136113312514208,2.1232447453749934,0.16874963,-1.141638719,0.456663297,1201
5.6149583,125.2761976648146,30.405661049855794,1.984650151383722,0.1615016,-1.713306482,0.49828052,1202
5.3861275,99.39690117203136,29.56880270014487,2.2838133766343316,0.15936066,-0.85532196,0.475242192,1203
5.375386,107.38956201344013,27.999364808441644,2.09400631475196,0.16345151,-0.052742015,0.494226409,1204
5.48259,109.35420118011245,26.24304966170156,2.090166276108858,0.1685304,-1.556397958,0.478916906,1205
5.4725995,104.39609558209196,27.33407019680474,2.323566705717697,0.16454503,-1.034282779,0.484307881,1206
5.39375,93.42720840102534,28.686021539565793,2.36955714350691,0.16476889,-0.374275101,0.468877498,1207
5.345723,83.40236240499253,27.436369656093284,2.454883818506394,0.16992247,-1.336559731,0.465382,1208
5.5482936,113.34225088578987,26.9829558292163,2.043849324591635,0.16626967,-0.606287075,0.498214469,1209
5.310364,93.37797626282772,29.298393637638966,2.2964863590980196,0.16146652,-0.095872658,0.45178856,1210
5.4580255,97.45595509117449,28.24269121311373,2.4014562881102024,0.1629317,-0.915077991,0.483402228,1211
5.348775,96.39124324410778,26.549875503019273,2.3165603685423575,0.17126155,-0.377960173,0.485041274,1212
5.529261,110.40695608137177,29.862433705240615,2.3624359956840406,0.16489957,-1.143987806,0.482787052,1215
5.1110945,83.52075565082434,28.52436934662191,2.5793509923126368,0.16376363,-1.536538691,0.480196197,1216
5.4955044,91.3095656382683,27.063980848386947,2.126419910683919,0.1670619,-0.455012507,0.474201929,1217
5.319725,92.40039962462549,28.835361140279996,2.189818865572351,0.16137888,-0.855847764,0.463986242,1218
5.330246,92.43133992702062,27.963534838548664,2.448719461634194,0.16089235,-0.945864568,0.457960387,1219
5.6149654,116.38348771990444,28.8151080033346,2.2177264071330005,0.16116764,-0.610791351,0.488468624,1220
5.383613,96.29689116229062,27.1466296722638,1.95853029202023,0.16903424,-1.478416193,0.462133265,1221
5.4530063,108.39331100834946,29.52908557044197,2.3413771722602945,0.16267772,-0.129115374,0.475917634,1225
5.4915643,108.25840760648435,27.522041019063188,1.6191144602844165,0.16675912,-1.033506428,0.465561241,1228
5.408037,92.35945942428104,26.806522589694644,2.225971370089591,0.16926938,0.877184835,0.54999546,1229
5.2001657,81.46159475684324,25.724283166389156,2.459188479755359,0.17014357,-0.714561333,0.438978885,1230
5.515429,102.34556636191436,29.309589677802503,2.272809380538977,0.15998285,-0.714391937,0.534529785,1231
5.315244,106.33133100695431,28.8759992663332,2.1430182198777943,0.16340214,-1.572265988,0.490050082,1233
5.595647,111.3307654509457,28.434291176634602,1.9147025001813374,0.16493024,-1.333634907,0.492994759,1234
5.573886,112.34717971923128,27.10178700419894,2.184607548440503,0.1706603,-1.860140006,0.466927285,1235
5.587755,116.37049985535721,25.026186206171552,2.080222459983448,0.17101842,-0.548446675,0.459181551,1236
5.590844,113.31709385940997,25.942856191530424,2.1129573452653463,0.17379984,-1.439972846,0.480002429,1237
5.5692425,104.35318785848958,26.318034259565408,2.3707342210999465,0.17025122,0.101199816,0.499116067,1238
5.551417,108.3764030223437,26.760469908744152,2.2524264226379644,0.17318857,-1.083722413,0.473141718,1239
5.562597,103.29851813699027,28.229057204247695,2.033437692121358,0.16358772,-1.215512674,0.489927907,1240
5.5536237,107.33488151606896,27.7495101794675,2.0827059058095294,0.16386665,-0.903262566,0.465549695,1241
5.5772486,107.26547367934582,28.611562189687277,1.8448667268694683,0.16510458,-0.802785602,0.462168,1242
5.529696,98.27643249318699,27.18340398951182,1.979281062574051,0.16646555,-1.964773354,0.49517044,1243
5.5314775,104.31117872674996,27.94690684944668,2.0485932155823328,0.16515619,-1.226141207,0.476938322,1244
5.6582026,115.32255474945728,28.815336507941552,2.057898650796649,0.16194308,-1.132561027,0.499492275,1245
5.573663,114.33124968656973,27.78618416540134,2.2565304132354522,0.16376404,-1.080619242,0.450002148,1246
5.3534837,105.35516093345198,27.34555341863116,2.271234386417167,0.1685979,-0.647726599,0.47079352,1247
5.5641937,120.25732858465086,25.944947560860353,1.8904162683649028,0.17295977,-1.237728792,0.490356608,1248
5.4896994,111.32304303677914,28.654113264657795,2.179127301738316,0.1659632,-1.260499656,0.45822962,1249
5.46644,111.38039771814101,28.13630576212114,2.351598104794215,0.16676755,-1.633944567,0.487170157,1254
5.5571365,115.34203364936774,28.5575928244776,2.177436504717042,0.1642392,-1.287211417,0.478048813,1255
5.51874,100.36975938436835,27.661717914787175,2.2451375688353936,0.1648784,0.384222695,0.47104469,1260
5.6946287,120.30279682793876,27.791811750026923,1.893938598436095,0.16548741,-1.16337267,0.454724178,1265
5.4631076,102.39179920203111,28.620500034685207,2.334466285804184,0.1622902,0.572044972,0.475316674,1269
